dendritic cell (1123)	HLA-DR, CD11c, CD123
innate lymphoid cell (1124)	CD127, CD117, CD161
fibroblast (1125)	Col6A1, Col6A2
nerve (1126)	PDL1, CD56, PGP9.5
capillary endothelium (1127)	CD31, CD34, CD36
lymphatic endothelium (1128)	CD31, podoplanin
pericyte (1129)	PDGFRB
adipocyte (1130)	S100
fibroblast (1131)	Col6A1, Col6A2
nerve (1132)	S100, SOX10, PGP9.5
arteriole endothelium (1133)	CD31, CD34, CD36
venule endothelium (1134)	CD31, CD34, CD36
lymphatic endothelium (1135)	CD31, podoplanin
pericyte (1136)	PDGFRB
CD4+ T cell (1137)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (1138)	CD4, FOXP3, CD25
CD8+ T cell (1139)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (1140)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (1141)	CD56, CD57, CD11c, NKG2D
dendritic cell (1142)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (1143)	LYVE-1
ILV high endothelial venule endothelium (1144)	MADCAM1
pericyte (1145)	PDGFRB
M cell (1146)
B cell (1147)	CD21, CD19, CD20, CD79a
nerve (1148)	S100, SOX10, PGP9.5
ganglion (1149)	peripherin, MAP-2
nerve (1150)	S100, SOX10, PGP9.5
ganglion (1151)	peripherin, MAP-2
nerve (1152)	S100, SOX10, PGP9.5
ganglion (1153)	peripherin, MAP-2
interstitial cell of Cajal (1154)	CD117, CD34
muscle (1155)	aSMA, smoothelin
fibroblast (1156)	Col6A1, Col6A2
nerve (1157)	S100, SOX10, PGP9.5
arteriole endothelium (1158)	CD31, CD34, CD36
venule endothelium (1159)	CD31, CD34, CD36
lymphatic endothelium (1160)	CD31, podoplanin
pericyte (1161)	PDGFRB
interstitial cell of Cajal (1162)	CD117, CD34
ganglion (1163)	peripherin, MAP-2
nerve (1164)	S100, SOX10, PGP9.5
fibroblast (1165)	Col6A1, Col6A2
arteriole endothelium (1166)	CD31, CD34, CD36
venule endothelium (1167)	CD31, CD34, CD36
lymphatic endothelium (1168)	PDL1, CD56, PGP9.5
pericyte (1169)	PDGFRB
muscle (1170)	aSMA, smoothelin
fibroblast (1171)	Col6A1, Col6A2
nerve (1172)	S100, SOX10, PGP9.5
arteriole endothelium (1173)	CD31, CD34, CD36
venule endothelium (1174)	CD31, CD34, CD36
lymphatic endothelium (1175)	CD31, podoplanin
pericyte (1176)	CD31
fibroblast (1177)	Col6A1, Col6A2
nerve (1178)	S100, SOX10, PGP9.5
arteriole endothelium (1179)	CD31, CD34, CD36
venule endothelium (1180)	CD31, CD34, CD36
lymphatic endothelium (1181)	CD31, podoplanin
adipocyte (1182)	S100
pericyte (1183)	PDGFRB
transitional (1184)	keratin 7, keratin 19
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (1185)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (1186)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (1187)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (1188)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (1189)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (1190)	CD11b, CD294
subepithelial membrane (1191)	aSMA
capillary endothelium (1192)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (1193)	PECAM1/CD31, podoplanin
pericyte (1194)	PDGFRB
myofibroblast (1195)	aSMA
fibroblast (1196)	Col6A1, Col6A2
nerve/schwann cell (1197)	S100, CD56, PGP9.5
ganglion (1198)	peripherin, MAP-2
columnar (1199)	keratin 7
transitional (1200)	keratin 7, keratin 19
squamous (1201)	keratin 5/6, p60
adipocyte (1202)	S100
fibroblast (1203)	Col6A1, Col6A2
nerve (1204)	S100, SOX10, PGP9.5
arteriole endothelium (1205)	CD31, CD34, CD36
venule endothelium (1206)	CD31, CD34, CD36
lymphatic endothelium (1207)	CD31, podoplanin
pericyte (1208)	PDGFRB
nerve (1209)	S100, SOX10, PGP9.5
ganglion (1210)	peripherin, MAP-2
nerve (1211)	S100, SOX10, PGP9.5
ganglion (1212)	peripherin, MAP-2
nerve (1213)	S100, SOX10, PGP9.5
ganglion (1214)	peripherin, MAP-2
interstitial cell of Cajal (1215)	CD117, CD34
muscle (1216)	aSMA, smoothelin
fibroblast (1217)	Col6A1, Col6A2
nerve (1218)	S100, SOX10, PGP9.5
arteriole endothelium (1219)	CD31, CD34, CD36
venule endothelium (1220)	CD31, CD34, CD36
lymphatic endothelium (1221)	CD31, podoplanin
pericyte (1222)	PDGFRB
interstitial cell of Cajal (1223)	CD117, CD34
ganglion (1224)	peripherin, MAP-2
nerve (1225)	S100, SOX10, PGP9.5
fibroblast (1226)	Col6A1, Col6A2
arteriole endothelium (1227)	CD31, CD34, CD36
venule endothelium (1228)	CD31, CD34, CD36
lymphatic endothelium (1229)	PDL1, CD56, PGP9.5
pericyte (1230)	PDGFRB
muscle (1231)	aSMA, smoothelin
fibroblast (1232)	Col6A1, Col6A2
nerve (1233)	S100, SOX10, PGP9.5
arteriole endothelium (1234)	CD31, CD34, CD36
venule endothelium (1235)	CD31, CD34, CD36
lymphatic endothelium (1236)	CD31, podoplanin
pericyte (1237)	CD31
fibroblast (1238)	Col6A1, Col6A2
nerve (1239)	S100, SOX10, PGP9.5
arteriole endothelium (1240)	CD31, CD34, CD36
venule endothelium (1241)	CD31, CD34, CD36
lymphatic endothelium (1242)	CD31, podoplanin
adipocyte (1243)	S100
pericyte (1244)	PDGFRB
squamous (1245)	keratin 5/6, p60
langerhans cells (1246)	CD1a, langerin
melanocyte (1247)	S100, melanA, SOX10
Merkel (1248)	keratin 20, chromogranin A, synaptophysin
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (1249)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (1250)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (1251)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (1252)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (1253)	CD3, CD7, CD2, CD5, CD3-TCR
subepithelial membrane (1254)	aSMA
capillary endothelium (1255)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (1256)	PECAM1/CD31, podoplanin
pericyte (1257)	PDGFRB
myofibroblast (1258)	aSMA
fibroblast (1259)	Col6A1, Col6A2
nerve/schwann cell (1260)	S100, CD56, PGP9.5
ganglion (1261)	peripherin, MAP-2
adipocyte (1262)	S100
fibroblast (1263)	Col6A1, Col6A2
nerve (1264)	S100, SOX10, PGP9.5
arteriole endothelium (1265)	CD31, CD34, CD36
venule endothelium (1266)	CD31, CD34, CD36
lymphatic endothelium (1267)	CD31, podoplanin
pericyte (1268)	PDGFRB
nerve (1269)	S100, SOX10, PGP9.5
ganglion (1270)	peripherin, MAP-2
nerve (1271)	S100, SOX10, PGP9.5
ganglion (1272)	peripherin, MAP-2
nerve (1273)	S100, SOX10, PGP9.5
ganglion (1274)	peripherin, MAP-2
interstitial cell of Cajal (1275)	CD117, CD34
muscle (1276)	aSMA, smoothelin
fibroblast (1277)	Col6A1, Col6A2
nerve (1278)	S100, SOX10, PGP9.5
arteriole endothelium (1279)	CD31, CD34, CD36
venule endothelium (1280)	CD31, CD34, CD36
lymphatic endothelium (1281)	CD31, podoplanin
pericyte (1282)	PDGFRB
interstitial cell of Cajal (1283)	CD117, CD34
ganglion (1284)	peripherin, MAP-2
nerve (1285)	S100, SOX10, PGP9.5
fibroblast (1286)	Col6A1, Col6A2
arteriole endothelium (1287)	CD31, CD34, CD36
venule endothelium (1288)	CD31, CD34, CD36
lymphatic endothelium (1289)	PDL1, CD56, PGP9.5
pericyte (1290)	PDGFRB
muscle (1291)	aSMA, smoothelin
fibroblast (1292)	Col6A1, Col6A2
nerve (1293)	S100, SOX10, PGP9.5
arteriole endothelium (1294)	CD31, CD34, CD36
venule endothelium (1295)	CD31, CD34, CD36
lymphatic endothelium (1296)	CD31, podoplanin
pericyte (1297)	CD31
fibroblast (1298)	Col6A1, Col6A2
nerve (1299)	S100, SOX10, PGP9.5
arteriole endothelium (1300)	CD31, CD34, CD36
venule endothelium (1301)	CD31, CD34, CD36
lymphatic endothelium (1302)	CD31, podoplanin
adipocyte (1303)	S100
pericyte (1304)	PDGFRB
keratinocyte (1305)	keratin 5/6, p60
langerhans (1306)	CD1a, langerin
Merkel (1307)	keratin 20, chromogranin A, synaptophysin
melanocyte (1308)	S100, melanA, SOX10
keratinocyte (1309)	keratin 5/6, p60
sebocyte (1310)	keratin 7
eccrine (1311)	keratin 7, keratin 19
myoepithelial (1312)	aSMA
apocrine (1313)	keratin 7, keratin 19
myoepithelial (1314)	aSMA
fibroblast (1315)	Col6A1, Col6A2
mast cell (1316)	CD117, MCT
dendritic cell (1317)	integrin subunit alpha E/CD103, integrin subunit alpha M/CD11b
macrophage (1318)	HLA-DR, CD163, CD206, CD11b, CD68
T helper (1319)	CD3, CD4
T killer (1320)	CD3, CD8
T reg (1321)	CD3, CD4, FOXP3
B cell (1322)	CD19, CD79a
eosinophil (1323)	CD11b, CD294
schwann cell (1324)	S100 calcium binding protein A2
perineurial cell (1325)	CD34
arteriole endothelial cell (1326)	CD31, CD34, CD36
perivascular smooth muscle cell (1327)	aSMA
glomus cell (1328)	actin alpha 2, smooth muscle, dopamine receptor D2
pericyte (1329)	CD31
lymphatic endothelium (1330)	CD31, podoplanin
venous endothelium (1331)	CD31, CD34, CD36
adipocyte (1332)	S100
fibroblast (1333)	Col6A1, Col6A2
mast cell (1334)	CD117, MCT
dendritic cell (1335)	integrin subunit alpha E/CD103, integrin subunit alpha M/CD11b
macrophage (1336)	CD3, CD4
T helper (1337)	CD3, CD8
T killer (1338)	CD3, CD4, FOXP3
T reg (1339)	CD19, CD79a
B cell (1340)	CD11b, CD294
eosinophil (1341)	CD11b, CD294
schwann cell (1342)	S100 calcium binding protein A2
perineurial cell (1343)	CD34
arteriole endothelial cell (1344)	CD31, CD34, CD36
perivascular smooth muscle cell (1345)	aSMA
glomus cell (1346)	actin alpha 2, smooth muscle, dopamine receptor D2
pericyte (1347)	CD31
lymphatic endothelium (1348)	CD31, podoplanin
venous endothelium (1349)	CD31, CD34, CD36
skeletal muscle (1350)	desmin
